Year_Birth,Education,Divorced,Widow,Absurd,YOLO,Single,Married,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3.5,5,1,0,0,0,0,0,-0.58,1,1,2.5,3.74,0.06,-0.64,0.03,0.06,0.02,0.06,-0.17,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.81,4,0,0,0,0,1,0,1.61,0,0,0.0,2.32,3.22,0.87,2.67,1.0,1.16,0.28,-0.69,0.33,0.71,1.91,2,0,0,0,0,0,0,3,11,0
4.03,4,0,0,0,0,0,1,0.52,0,1,2.5,0.2,2.47,-0.66,0.67,0.25,0.38,0.69,-0.17,-0.39,0.89,0.37,7,0,0,0,0,0,0,3,11,1
3.35,3,0,0,0,0,0,1,1.34,0,0,2.5,3.69,1.34,0.04,2.19,0.69,0.76,1.74,-0.69,0.33,1.25,1.3,2,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,1,0,0.65,0,1,2.5,2.37,2.06,-0.26,0.38,0.83,0.63,0.46,0.35,1.41,0.89,0.99,6,0,0,0,0,0,0,3,11,0
4.61,3,0,0,0,0,0,1,-0.38,1,0,2.5,0.66,0.11,0.19,0.12,1.41,0.3,1.6,0.35,-0.03,0.36,-0.86,7,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,0.32,0,2,0.0,1.82,2.0,-0.26,0.41,0.62,0.78,0.68,0.35,-0.39,0.54,0.06,8,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,0,0,1,-1.08,1,0,0.0,2.37,0.01,-0.64,0.05,0.39,0.21,0.22,-0.69,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,1
4.27,3,0,0,0,0,0,1,-0.51,1,0,2.5,2.47,0.02,-0.64,0.03,0.0,0.02,0.06,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,1,3,11,0
3.88,2,0,0,0,0,0,1,-0.62,2,1,0.0,4.75,0.24,-0.59,0.26,0.23,0.02,0.44,2.42,-0.03,0.18,-0.55,8,0,0,0,0,0,0,3,11,0
3.54,4,0,0,0,0,0,1,-0.08,0,0,5.0,3.28,0.14,-0.26,0.08,0.23,0.38,0.11,-0.69,-0.75,0.18,-0.55,3,0,0,0,0,0,0,3,11,0
2.91,4,0,0,0,0,0,1,0.3,0,2,5.0,2.98,0.99,-0.13,0.23,0.75,0.25,0.18,-0.69,-0.03,0.71,0.37,3,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,0.55,0,1,5.0,4.85,1.16,-0.23,0.14,0.44,0.25,0.18,0.87,1.41,0.18,0.06,6,0,1,0,0,0,0,3,11,0
3.83,2,0,0,0,0,0,1,-0.21,0,1,0.0,1.41,0.78,-0.16,0.17,0.15,0.38,1.26,0.87,1.05,0.18,-0.24,7,0,0,0,0,0,0,3,11,0
4.61,3,0,0,0,0,1,0,-0.68,1,0,5.0,0.61,0.02,-0.49,0.07,0.37,0.27,0.28,0.87,-0.39,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
2.86,5,0,0,0,0,0,1,0.36,0,1,0.0,2.88,2.97,-0.66,0.17,0.0,0.0,1.05,-0.17,1.41,0.89,1.6,5,0,0,0,0,0,0,3,11,0
2.72,3,0,0,0,0,0,1,0.69,0,0,2.5,0.51,3.34,-0.01,0.78,0.66,0.25,0.58,-0.69,2.13,0.71,0.06,4,0,1,1,0,0,0,3,11,1
3.16,3,0,0,0,0,1,0,-0.07,0,1,2.5,0.2,0.71,-0.51,0.2,0.08,0.23,0.04,0.35,0.69,0.18,-0.24,7,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,1,0,0.33,1,2,2.5,2.47,0.03,-0.64,0.02,0.04,0.0,0.0,-0.69,-1.47,0.0,-0.86,4,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,0,1,0.14,0,1,2.5,0.15,0.14,-0.38,0.17,0.19,0.53,0.19,-0.69,-1.11,0.18,0.06,2,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,0,1,0,1.12,0,0,2.5,3.23,1.8,-0.38,1.12,2.88,1.73,0.79,-0.69,-0.39,0.71,1.3,1,0,0,0,0,0,0,3,11,0
3.16,4,0,0,0,0,1,0,-0.83,2,1,2.5,0.0,0.02,-0.66,0.01,0.0,0.0,0.07,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
2.52,5,0,0,0,0,0,1,0.73,0,0,0.0,1.01,4.52,-0.26,0.72,0.83,0.3,0.46,-0.17,2.13,1.07,0.99,6,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,0,1,-1.11,1,0,5.0,4.6,0.18,-0.59,0.14,0.14,0.08,0.07,0.87,-0.39,0.0,-0.55,8,0,0,0,0,0,0,3,11,0
3.98,5,1,0,0,0,0,0,0.88,0,0,2.5,0.45,3.35,-0.36,0.7,0.31,0.23,0.17,-0.69,0.33,0.71,1.3,2,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,0,0,1,4.12,0,1,5.0,4.95,0.07,-0.61,4.59,0.02,0.04,0.01,6.56,-1.47,3.93,-1.78,0,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,0,1,-0.32,2,1,2.5,4.19,0.06,-0.64,0.09,0.12,0.06,0.39,0.35,-0.75,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
2.91,3,1,0,0,0,0,0,0.42,0,0,2.5,1.36,0.42,-0.26,0.28,2.59,0.4,0.37,-0.69,0.69,1.25,-0.55,3,1,0,0,0,0,0,3,11,0
3.2,3,1,0,0,0,0,0,0.03,0,0,2.5,3.18,0.71,-0.54,0.1,0.14,0.0,0.03,-0.69,-0.39,0.36,0.06,4,0,1,0,0,0,0,3,11,0
4.61,3,0,0,0,0,1,0,0.6,0,0,2.5,2.32,0.93,3.41,0.88,3.34,1.44,1.71,-0.69,-0.39,0.71,0.37,1,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,0,1,-1.0,1,1,5.0,4.24,0.05,-0.41,0.06,0.15,0.32,0.28,0.35,-0.75,0.18,-0.86,5,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,0,1,-0.71,1,1,5.0,2.93,0.02,-0.59,0.03,0.15,0.02,0.1,-0.17,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,-0.9,1,0,2.5,3.94,0.04,-0.56,0.02,0.21,0.15,0.22,-0.17,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,0,1,-0.05,2,0,5.0,0.2,0.28,-0.49,0.07,0.04,0.06,0.37,-0.69,-0.39,0.18,-0.86,6,0,0,0,0,0,0,3,11,0
3.2,5,0,0,0,0,0,1,0.07,1,1,5.0,0.86,0.27,-0.66,0.02,0.0,0.0,0.08,-0.17,-0.75,0.18,-0.86,5,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,1,0,0.02,0,1,5.0,3.89,0.2,-0.66,0.03,0.0,0.0,0.66,-0.69,-0.75,0.36,-1.17,4,1,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,0,1,1.12,0,1,0.0,2.83,3.85,1.12,1.3,1.33,1.35,0.36,-0.69,2.49,1.43,0.68,5,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,0,1,1.26,0,0,0.0,3.99,2.84,1.0,0.34,1.66,1.69,1.53,-0.69,1.77,1.79,-0.24,4,0,1,0,1,0,0,3,11,1
3.74,5,0,0,0,0,0,1,-0.5,1,1,5.0,4.55,0.1,-0.66,0.04,0.0,0.0,0.03,-0.17,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,0,1,-0.52,2,1,5.0,4.85,0.01,-0.66,0.01,0.04,0.0,0.01,-0.69,-1.47,0.0,-0.86,2,0,0,0,0,0,0,3,11,0
2.82,2,0,0,0,0,0,1,1.05,0,0,2.5,2.22,0.69,-0.01,1.3,1.45,0.0,3.08,-0.69,0.33,1.25,1.91,2,0,0,0,1,0,0,3,11,0
4.03,5,0,0,0,0,0,1,-0.0,0,1,5.0,4.09,0.51,-0.59,0.06,0.04,0.1,0.1,-0.69,-0.03,0.18,-0.55,5,0,0,0,0,0,0,3,11,0
4.61,2,0,0,0,0,0,1,-1.38,1,0,5.0,3.89,0.04,-0.38,0.03,0.06,0.23,0.12,0.35,-0.75,0.18,-0.86,6,0,0,0,0,0,0,3,11,0
2.57,4,0,0,0,0,0,1,0.59,0,0,2.5,1.06,2.08,-0.01,0.57,0.66,0.32,1.95,-0.69,0.69,0.71,2.22,2,0,0,0,0,0,0,3,11,0
4.42,4,0,0,0,0,0,1,-0.83,1,0,5.0,0.81,0.16,-0.64,0.02,0.0,0.0,0.17,-0.69,-1.11,0.18,-0.86,6,0,0,0,0,0,0,3,11,0
3.3,1,0,0,0,0,0,1,-0.92,0,0,5.0,4.04,0.0,-0.44,0.02,0.04,0.27,0.14,-0.69,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,0,1,-1.03,1,0,0.0,2.27,0.03,-0.64,0.05,0.19,0.08,0.1,-0.69,-1.11,0.18,-1.17,9,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,1,0,-0.76,0,1,5.0,3.18,0.12,-0.66,0.01,0.0,0.0,0.03,-0.17,-1.11,0.0,-0.55,5,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,0,1,0.37,0,1,2.5,1.72,1.19,-0.66,0.31,0.37,0.17,1.62,-0.17,1.05,0.18,0.68,5,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,0.87,0,0,2.5,0.71,2.62,0.09,1.56,2.7,1.44,0.21,-0.69,-0.03,1.79,0.99,2,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,0,1,-0.23,1,1,2.5,0.66,0.14,-0.64,0.05,0.06,0.0,0.06,-0.17,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.13,1,0,0,0,0,0,1,-1.05,1,0,0.0,2.63,0.0,-0.56,0.03,0.56,0.0,0.5,-0.69,-1.11,0.18,-1.17,6,1,0,0,0,0,0,3,11,0
4.66,5,0,0,0,0,0,1,0.6,0,0,2.5,4.95,1.56,-0.11,1.25,2.84,2.15,1.41,-0.69,1.41,1.25,1.91,3,0,0,0,0,0,0,3,11,0
0.34,2,1,0,0,0,0,0,-0.59,1,0,2.5,5.0,0.05,-0.51,0.02,0.14,0.08,0.35,-0.69,-0.75,0.18,-1.17,5,0,0,0,0,0,1,3,11,0
4.61,3,0,0,0,0,0,1,-0.5,1,0,2.5,4.7,0.08,-0.59,0.06,0.06,0.36,0.3,-0.17,-0.39,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,0,1,-0.02,1,1,2.5,1.92,0.79,-0.51,0.13,0.15,0.17,0.17,0.87,0.33,0.18,0.06,6,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,0,1,-0.79,1,1,2.5,1.21,0.03,-0.66,0.03,0.06,0.02,0.1,-0.17,-1.11,0.18,-1.17,8,0,0,0,0,0,0,3,11,0
4.22,4,0,0,0,0,0,1,0.7,0,0,5.0,4.04,2.2,-0.26,0.31,0.62,0.3,0.11,-0.69,1.05,0.54,1.91,3,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,0,1,1.11,0,0,2.5,4.14,1.74,-0.23,2.36,0.52,3.29,0.7,-0.69,-0.03,1.07,0.06,2,0,0,1,0,0,0,3,11,0
2.96,3,0,0,0,0,0,1,1.37,0,0,2.5,1.01,1.15,4.09,1.4,0.97,0.63,2.38,-0.69,0.33,1.07,-0.24,2,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,0,1,0,-0.19,1,1,5.0,4.09,0.32,-0.64,0.23,0.14,0.02,1.09,1.9,0.33,0.18,-0.86,8,1,0,0,0,0,0,3,11,1
2.86,3,1,0,0,0,0,0,0.68,0,1,5.0,2.53,1.5,-0.56,0.1,0.12,0.08,0.54,0.35,1.41,0.18,0.37,5,0,1,0,0,0,0,3,11,0
3.64,3,0,0,0,0,1,0,0.95,0,0,2.5,3.03,0.89,2.81,1.6,4.32,0.44,1.27,-0.69,-0.03,0.71,0.99,1,0,0,0,0,0,0,3,11,0
4.13,3,1,0,0,0,0,0,0.47,0,1,2.5,3.18,1.97,0.42,0.98,0.81,1.65,0.75,0.35,2.49,1.07,0.99,6,0,0,0,0,0,0,3,11,0
4.08,5,0,0,0,0,0,1,1.97,0,0,0.0,2.73,2.56,0.07,0.4,1.47,3.35,0.8,-1.2,1.05,1.61,1.3,4,0,1,1,1,0,0,3,11,1
3.5,5,0,0,0,0,1,0,-0.43,1,1,2.5,3.64,0.07,-0.66,0.04,0.0,0.0,0.04,-0.17,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.42,4,0,0,0,0,1,0,-1.28,0,0,0.0,0.25,0.02,-0.56,0.0,0.14,0.04,0.21,-0.69,-1.47,0.18,-1.17,6,1,0,0,0,0,0,3,11,1
4.61,3,0,0,0,0,0,1,-0.86,1,0,2.5,4.44,0.02,-0.51,0.04,0.14,0.11,0.19,-0.69,-1.11,0.0,-0.86,9,1,0,0,0,0,0,3,11,0
3.4,4,1,0,0,0,0,0,-0.12,1,1,2.5,2.53,0.27,-0.21,0.33,0.91,0.25,0.29,1.9,-0.03,0.36,-0.24,6,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,0,1,-0.27,0,1,5.0,5.0,0.18,-0.66,0.02,0.0,0.0,0.06,-0.69,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
2.96,3,1,0,0,0,0,0,0.5,0,1,0.0,0.86,3.92,0.55,0.93,0.81,0.61,2.65,1.38,2.49,0.71,0.99,8,1,0,0,0,0,0,3,11,1
3.06,3,0,0,0,0,0,1,-0.22,0,1,2.5,0.56,0.24,-0.06,0.2,1.25,0.08,0.11,1.38,-0.39,0.18,0.06,4,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,0,1,1.03,0,0,5.0,0.91,2.05,-0.11,0.92,0.64,1.94,0.17,-0.69,-0.03,1.07,0.99,1,0,0,0,0,0,0,3,11,0
3.64,5,0,0,0,0,0,1,-0.29,1,1,0.0,3.54,0.75,-0.66,0.09,0.0,0.0,0.14,2.94,0.33,0.18,-0.24,8,0,0,0,0,0,0,3,11,0
3.93,4,0,0,0,0,0,1,-0.22,1,1,2.5,1.06,1.37,-0.66,0.17,0.37,0.17,0.61,3.97,1.05,0.18,0.68,7,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,0,0,1,0.75,0,0,2.5,3.33,0.8,-0.41,1.61,4.9,1.65,0.75,-0.69,-0.39,0.71,0.99,1,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,0,1,-0.4,1,0,5.0,3.99,0.57,-0.49,0.5,0.48,0.36,1.23,1.9,1.41,0.18,-0.24,8,0,0,0,0,0,0,3,11,0
4.13,2,0,0,0,0,1,0,0.02,2,1,5.0,0.1,0.04,-0.66,0.01,0.0,0.0,0.01,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
2.67,4,0,0,0,0,0,1,1.25,0,0,2.5,4.09,3.6,-0.26,1.21,0.81,0.91,0.22,-0.69,1.41,1.79,0.06,3,0,1,1,0,0,0,3,11,0
2.96,4,0,1,0,0,0,0,-0.28,0,1,2.5,1.21,0.61,-0.56,0.1,0.0,0.0,0.91,-0.17,-0.03,0.18,-0.24,7,0,0,0,0,0,0,3,11,0
4.22,3,0,0,0,0,0,1,0.7,1,0,0.0,2.42,2.76,0.14,0.47,0.81,0.61,0.59,-0.17,2.49,0.71,1.6,6,0,0,0,0,0,0,3,11,0
4.61,2,0,0,0,0,0,1,-0.25,1,0,5.0,4.7,0.1,-0.38,0.07,0.56,0.02,0.25,-0.69,-1.11,0.18,-0.55,3,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,0.81,0,0,2.5,2.83,1.26,-0.41,1.57,1.54,0.57,0.14,-0.69,-0.39,0.89,0.37,1,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,0,1,1.01,0,2,5.0,0.15,1.74,-0.49,0.45,0.37,0.0,0.19,-0.17,0.69,0.54,1.6,3,0,0,0,0,0,0,3,11,0
4.22,5,0,0,0,0,0,1,-0.82,1,0,2.5,2.22,0.52,-0.64,0.07,0.0,0.02,0.04,0.87,-0.03,0.18,-0.55,8,0,0,0,0,0,0,3,11,0
3.35,3,1,0,0,0,0,0,0.48,0,1,0.0,1.92,3.0,-0.08,0.6,0.29,0.21,1.27,1.38,1.77,1.07,1.91,6,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,0,1,-0.38,1,0,2.5,2.32,0.44,-0.66,0.05,0.04,0.02,0.54,0.87,-0.39,0.18,-0.55,8,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,-0.01,0,1,0.0,4.24,0.99,-0.49,0.23,0.0,0.21,2.51,-0.17,1.41,0.36,-0.55,8,0,0,0,0,0,0,3,11,0
2.86,3,1,0,0,0,0,0,-0.01,0,1,0.0,1.36,2.64,-0.16,0.59,0.0,0.0,1.27,0.35,-0.75,0.36,1.6,8,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,0,1,1.1,0,0,0.0,3.64,2.65,1.5,2.14,1.29,0.97,0.23,-0.69,-0.39,0.89,0.68,2,0,0,0,0,0,0,3,11,0
4.51,5,0,0,0,0,0,1,-0.68,1,0,5.0,3.33,0.01,-0.64,0.03,0.06,0.0,0.0,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,1,0,-0.57,1,1,2.5,1.52,0.77,-0.49,0.4,0.08,0.29,0.54,3.46,0.33,0.18,0.68,7,0,0,0,0,0,0,3,11,1
3.35,2,1,0,0,0,0,0,1.18,0,1,2.5,0.1,3.29,1.25,0.53,3.47,2.62,0.37,-0.69,0.69,0.54,-0.55,7,0,0,1,0,0,0,3,11,0
3.79,3,0,0,0,0,0,1,-0.51,1,0,2.5,3.28,0.01,-0.64,0.02,0.08,0.06,0.04,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
2.82,3,0,0,0,0,1,0,-1.43,0,0,5.0,1.87,0.0,-0.56,0.01,0.12,0.0,0.06,-0.69,-1.11,0.0,-0.86,3,0,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,0,1,0.43,0,1,2.5,4.49,1.88,-0.13,1.34,0.54,0.19,0.44,0.35,1.05,1.43,1.6,5,0,0,0,0,0,0,3,11,0
3.98,2,0,0,0,0,0,1,-1.15,1,0,2.5,2.47,0.02,-0.44,0.06,0.12,0.15,0.29,-0.17,-0.75,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
4.32,4,0,0,0,0,0,1,-1.09,1,0,2.5,2.32,0.06,-0.66,0.01,0.0,0.0,0.01,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.16,5,0,0,0,0,1,0,1.1,0,1,2.5,1.62,1.39,-0.54,0.36,0.29,0.67,0.15,-0.69,0.33,0.36,1.6,3,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,1,0,-1.73,1,0,2.5,2.73,0.02,-0.59,0.03,0.23,0.13,0.28,0.87,-0.39,0.18,-0.86,7,0,0,0,0,0,0,3,11,0
0.0,2,0,0,0,0,1,0,0.33,0,1,5.0,1.16,0.03,-0.66,0.01,0.14,0.0,0.03,-0.69,-1.11,0.0,-1.17,4,0,0,0,0,0,0,3,11,0
3.64,3,0,1,0,0,0,0,0.85,0,0,2.5,4.95,3.02,0.87,2.19,3.59,3.1,0.28,-0.69,0.69,0.89,1.3,3,0,1,0,0,0,0,3,11,0
3.16,3,0,0,0,0,0,1,0.52,0,1,0.0,4.9,1.28,2.21,0.8,1.45,2.36,0.52,-0.17,0.69,0.71,-0.55,3,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,-1.13,1,0,2.5,3.79,0.05,-0.64,0.02,0.04,0.02,0.01,-0.69,-0.75,0.0,-1.17,9,0,0,0,0,0,0,3,11,0
4.71,3,0,0,0,0,0,1,0.86,0,0,2.5,0.4,1.87,3.19,1.46,4.21,0.25,2.5,-0.69,-0.39,1.61,0.99,2,0,0,0,1,0,0,3,11,1
3.16,3,0,0,0,0,0,1,0.37,0,1,0.0,1.87,2.64,-0.66,0.39,0.0,0.53,2.1,2.42,2.49,0.89,0.68,7,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,0,1,-0.78,1,1,5.0,1.57,0.04,-0.66,0.01,0.0,0.0,0.01,-0.17,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,0,1,1.11,1,0,2.5,2.02,4.08,-0.26,0.79,2.01,0.0,1.1,-0.17,0.33,0.54,0.06,6,0,1,1,1,0,0,3,11,1
2.91,3,0,0,0,0,0,1,0.91,0,1,2.5,3.74,3.1,0.95,0.52,2.57,0.23,1.06,-0.17,1.77,0.71,0.06,5,0,0,0,0,0,0,3,11,0
4.61,5,0,0,0,0,0,1,0.62,0,0,0.0,4.55,2.89,2.71,2.23,2.9,0.72,2.38,-0.69,-0.03,1.79,-0.24,3,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,0,1,0.53,0,1,0.0,2.88,3.22,0.04,0.53,4.25,1.33,0.97,0.87,1.77,1.07,0.06,6,0,0,0,0,0,0,3,11,0
3.98,4,0,0,0,0,1,0,-0.8,1,0,2.5,2.98,0.05,-0.59,0.07,0.12,0.02,0.18,-0.17,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,0,1,0,-0.85,1,0,2.5,2.63,0.01,-0.59,0.02,0.0,0.04,0.15,-0.17,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.93,3,1,0,0,0,0,0,1.99,0,0,2.5,0.25,0.56,3.06,1.29,0.62,3.27,2.04,-0.69,0.69,1.61,2.22,2,0,1,1,1,1,0,3,11,1
3.16,2,0,0,0,0,0,1,-0.98,0,0,0.0,4.65,0.15,0.52,0.15,0.41,0.38,0.35,-0.17,-0.39,0.18,-0.24,6,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,0,1,0.94,1,1,0.0,3.89,2.18,0.04,1.02,0.87,0.8,0.41,1.38,-0.03,1.07,1.6,8,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,1,0,-0.81,1,0,0.0,1.77,0.08,-0.66,0.02,0.0,0.0,0.01,-0.17,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.3,5,0,0,0,0,0,1,0.46,0,1,0.0,2.42,3.07,-0.13,0.34,0.25,0.19,0.29,0.35,1.41,0.54,-0.24,6,0,1,0,0,0,0,3,11,0
3.45,3,0,0,0,0,1,0,-0.22,0,1,0.0,4.9,0.46,0.17,0.25,0.54,0.46,0.17,0.87,-0.39,0.36,0.37,3,0,0,0,0,0,0,3,11,0
3.45,3,0,0,0,0,1,0,-1.29,1,1,2.5,4.8,0.04,-0.56,0.01,0.19,0.11,0.14,0.87,-0.75,0.0,-0.55,5,0,0,0,0,0,0,3,11,0
3.11,5,0,0,0,0,1,0,-0.43,2,1,2.5,1.21,0.04,-0.66,0.01,0.0,0.0,0.03,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
4.17,3,1,0,0,0,0,0,-1.42,1,0,0.0,3.03,0.0,-0.61,0.02,0.08,0.06,0.18,-0.17,-1.11,0.18,-1.17,7,1,0,0,0,0,0,3,11,1
3.64,5,1,0,0,0,0,0,0.7,0,2,2.5,2.32,1.86,0.37,0.62,0.21,0.0,0.33,0.35,2.13,0.36,1.3,5,0,0,0,0,0,0,3,11,0
3.74,4,0,0,0,0,0,1,-0.29,1,0,5.0,4.29,0.56,-0.61,0.18,0.46,0.25,0.1,0.87,-0.03,0.18,0.06,5,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,0,1,-0.55,1,0,0.0,1.57,0.03,-0.66,0.02,0.08,0.02,0.07,-0.69,-1.11,0.0,-1.17,9,0,0,0,0,0,0,3,11,0
2.86,4,0,0,0,0,0,1,-0.31,1,1,2.5,0.45,0.59,-0.61,0.21,0.06,0.04,0.28,1.9,0.33,0.36,-0.55,8,0,0,0,0,0,0,3,11,1
3.54,4,0,0,0,0,0,1,-0.53,1,1,2.5,1.52,0.13,-0.56,0.06,0.08,0.04,0.28,0.87,-0.39,0.18,-0.86,7,0,0,0,0,0,0,3,11,0
3.4,3,0,0,0,0,0,1,1.11,0,0,5.0,2.37,1.62,1.45,1.15,3.96,1.6,3.33,-0.69,-0.39,1.25,0.68,1,1,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,0,1,-0.53,1,1,0.0,3.54,0.26,-0.61,0.1,0.0,0.02,0.95,0.87,-0.39,0.36,-1.17,7,1,0,0,0,0,0,3,11,1
3.74,3,0,0,0,0,0,1,0.83,0,0,2.5,0.66,0.61,1.2,0.86,3.13,2.83,1.6,-0.69,-0.39,0.54,0.06,1,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,0,1,-1.16,1,0,2.5,0.56,0.03,-0.49,0.06,0.15,0.04,0.29,-0.17,-0.75,0.36,-1.17,6,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,1,0,0.69,0,0,0.0,1.57,2.61,0.45,1.45,1.83,1.39,2.02,-0.17,-0.39,0.71,-0.24,7,0,0,0,0,0,0,3,11,1
4.37,4,0,0,0,0,1,0,-0.78,1,0,5.0,0.76,0.05,-0.49,0.07,0.0,0.15,0.08,0.35,-0.39,0.0,-0.55,5,0,0,0,0,0,1,3,11,0
3.98,5,0,0,0,0,0,1,0.4,0,1,5.0,0.1,0.56,-0.66,0.12,0.12,0.04,0.18,-0.17,-0.03,0.36,-0.55,5,0,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,0,1,-0.87,1,1,5.0,2.78,0.04,-0.61,0.04,0.15,0.13,0.06,0.87,-0.75,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
3.4,3,1,0,0,0,0,0,-0.72,1,1,2.5,1.92,0.11,-0.51,0.12,0.06,0.13,0.14,0.35,-0.75,0.0,-0.55,7,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,0,1,0.57,0,1,2.5,4.34,2.09,-0.49,0.29,0.19,0.42,0.1,-0.17,0.69,0.54,1.91,4,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,0,1,0,0.35,0,0,2.5,2.83,0.72,3.41,0.65,1.95,1.75,2.24,-0.17,1.05,0.71,1.3,5,0,0,0,0,0,0,3,11,1
4.27,4,0,0,0,0,0,1,1.02,0,0,5.0,1.46,0.23,2.58,1.15,3.63,0.42,0.21,-0.69,-0.39,0.54,-0.24,1,0,0,0,0,0,0,3,11,0
4.51,5,0,0,0,0,1,0,0.71,0,0,2.5,1.52,0.66,-0.66,1.48,0.64,2.47,0.75,-0.69,-0.39,0.89,0.68,1,0,0,0,1,0,0,3,11,1
3.64,4,1,0,0,0,0,0,0.47,0,1,2.5,3.23,2.13,-0.28,0.29,0.39,0.13,1.81,-0.69,1.77,0.54,0.99,6,0,0,0,0,0,0,3,11,0
